Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
43294,31586,0,0,5.0,0,1,8,1,1,1,1,3,3,1,2,2,2,2,5,2,5,0,4,satisfied
43298,89692,0,0,8.0,0,1,8,1,1,1,1,3,5,5,5,5,5,5,1,5,2,3,0,satisfied
43301,65439,1,0,8.0,0,1,6,1,1,1,1,3,5,4,5,5,5,5,5,5,4,0,2,satisfied
43302,116975,0,0,8.0,0,1,0,0,0,0,4,2,4,5,4,4,4,4,3,4,4,0,0,satisfied
43303,42623,0,0,5.0,0,1,6,4,4,1,4,1,4,5,3,3,2,3,3,3,3,3,4,satisfied
43307,60081,1,0,7.0,0,1,3,1,1,1,1,5,5,4,5,5,5,5,4,5,3,2,2,satisfied
43309,110140,1,1,7.0,0,1,2,5,5,5,5,5,5,5,4,3,5,5,5,3,5,5,5,satisfied
43311,11841,0,0,8.0,0,1,8,5,5,5,5,3,5,5,4,4,4,4,4,4,4,1,0,satisfied
43312,62026,0,0,3.0,0,1,7,3,3,3,3,3,4,3,3,3,2,3,3,4,3,0,0,satisfied
43313,74597,1,0,6.0,0,1,9,2,2,5,2,3,4,4,2,2,2,2,4,2,5,1,0,satisfied
43314,82363,0,0,8.0,1,0,1,5,4,5,5,1,5,1,1,3,3,4,5,4,1,0,0,satisfied
43317,118666,0,0,7.0,0,1,8,4,2,4,4,3,4,3,4,4,4,4,1,4,4,1,0,satisfied
43318,85135,1,0,6.0,0,1,1,2,2,2,2,3,5,4,2,2,2,2,4,2,5,0,2,satisfied
43319,124897,1,0,2.0,0,1,6,4,4,4,4,5,5,5,5,4,2,5,4,5,5,0,0,satisfied
43321,55593,1,0,6.0,0,1,8,5,5,5,5,3,4,5,4,4,4,4,3,4,3,0,0,satisfied
43325,115163,1,0,7.0,0,1,1,5,5,5,5,4,5,5,4,4,3,4,3,4,4,4,2,satisfied
43326,28808,1,1,2.0,0,0,2,5,5,5,1,4,5,4,4,4,5,3,1,2,4,4,4,satisfied
43327,7456,0,0,8.0,0,1,8,2,5,2,2,3,5,5,5,5,5,5,5,5,4,0,0,satisfied
43331,64196,1,0,8.0,0,1,2,1,1,2,1,2,5,4,5,5,4,5,5,5,5,0,0,satisfied
43332,126092,1,1,1.0,0,0,1,0,0,0,3,2,0,2,2,4,3,5,4,4,2,0,0,satisfied
43334,99224,0,0,5.0,0,1,1,1,1,1,1,3,4,4,5,5,5,5,5,5,3,2,2,satisfied
43337,75846,0,0,8.0,0,1,5,1,4,1,1,5,5,4,5,5,5,5,4,5,5,2,1,satisfied
43338,108651,1,0,7.0,0,1,6,4,4,4,4,4,5,5,5,5,5,5,4,5,5,3,4,satisfied
43339,18788,0,0,6.0,0,0,1,5,3,3,3,4,5,4,4,3,1,5,5,5,4,0,0,satisfied
43343,28840,0,0,5.0,0,0,2,3,4,3,4,3,4,3,3,2,4,2,1,2,3,2,2,satisfied
43345,56023,1,0,7.0,0,1,7,3,3,3,3,5,5,5,5,5,5,5,5,4,5,0,0,satisfied
43348,101425,1,0,8.0,0,1,8,4,4,4,4,2,4,5,4,4,4,4,5,4,5,3,3,satisfied
43350,38594,0,0,3.0,0,1,0,1,1,1,1,5,5,5,5,2,1,3,2,3,5,0,0,satisfied
43352,93470,0,0,3.0,0,1,1,2,2,3,2,4,4,4,4,5,4,5,4,4,4,0,0,satisfied
43353,89495,0,0,5.0,0,1,8,3,3,3,3,3,5,4,4,4,4,4,3,4,5,0,0,satisfied
43354,32771,0,1,1.0,0,0,0,5,0,5,2,4,5,4,4,4,2,4,4,1,4,0,0,satisfied
43355,105934,1,0,7.0,0,1,5,5,5,5,5,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
43356,89271,0,0,7.0,0,1,8,5,5,3,5,4,3,3,5,4,4,4,3,5,3,5,5,satisfied
43357,66967,1,0,7.0,0,1,7,4,4,4,4,2,4,4,4,4,4,4,5,4,5,0,0,satisfied
43358,86609,0,1,2.0,0,1,2,4,3,4,2,1,4,1,1,3,5,4,5,5,1,0,0,satisfied
43360,88879,1,0,8.0,0,1,8,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0,0,satisfied
43367,74878,1,0,5.0,0,1,7,4,4,4,4,2,4,5,5,5,5,5,5,5,3,3,0,satisfied
43368,54974,0,1,7.0,0,1,4,5,4,4,4,5,5,5,5,4,4,4,5,5,5,3,2,satisfied
43369,20483,1,0,8.0,0,1,0,4,4,4,4,1,1,4,4,4,4,4,4,4,3,3,3,satisfied
43370,61595,0,0,7.0,0,1,8,2,2,2,2,5,5,5,4,4,5,4,4,4,4,0,0,satisfied
43374,107852,0,0,5.0,0,1,7,2,2,2,2,5,5,5,4,4,4,4,4,4,3,1,3,satisfied
43375,32213,0,0,7.0,0,1,9,3,3,3,3,4,2,1,4,4,4,4,3,4,4,2,3,satisfied
43376,35905,0,0,6.0,0,1,7,1,1,1,1,4,4,4,4,4,4,4,5,4,4,2,0,satisfied
43378,31908,0,1,2.0,0,1,0,4,4,4,4,5,4,4,5,5,3,5,5,5,5,1,1,satisfied
43379,120609,1,0,8.0,0,1,1,2,2,2,2,4,4,5,5,5,5,5,4,5,5,0,4,satisfied
43380,36030,0,0,4.0,0,1,8,4,4,4,4,4,3,3,2,1,4,4,3,3,3,6,6,satisfied
43384,36211,0,0,5.0,0,1,8,3,3,3,3,2,1,4,5,5,5,5,4,5,3,0,0,satisfied
43386,35684,1,0,8.0,0,1,7,2,2,2,2,5,5,5,1,3,5,1,5,5,5,0,0,satisfied
43389,93704,0,0,2.0,0,1,7,1,4,1,1,4,4,4,4,5,4,5,3,4,4,0,0,satisfied
43391,30866,1,0,8.0,0,0,5,5,1,2,1,2,3,4,5,5,5,5,4,5,1,0,0,satisfied
43396,105571,1,0,7.0,0,1,5,1,1,1,1,4,4,4,5,5,4,5,4,5,5,1,0,satisfied
43397,45208,0,0,,0,0,3,4,5,5,5,4,4,4,4,5,3,1,4,2,4,0,1,satisfied
43399,104370,0,0,8.0,0,1,0,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0,satisfied
43401,3635,1,0,8.0,0,1,1,2,2,2,2,3,4,4,4,4,4,4,5,4,3,4,4,satisfied
43402,2690,1,0,8.0,0,1,8,4,4,4,4,5,5,4,3,3,3,3,5,3,5,0,0,satisfied
43407,10638,1,0,8.0,0,1,0,3,3,3,3,3,4,5,3,3,4,3,3,3,4,1,2,satisfied
43411,95471,0,0,7.0,0,1,6,2,2,2,2,5,5,5,4,4,4,4,4,4,3,0,0,satisfied
43412,33617,0,0,8.0,0,0,0,4,3,2,3,5,4,5,5,5,4,5,1,3,5,0,0,satisfied
43416,94683,1,0,4.0,0,1,8,3,3,3,3,4,5,4,5,5,5,5,3,5,4,2,0,satisfied
43417,49525,0,0,7.0,0,1,8,0,5,1,1,2,3,4,4,4,5,5,5,4,5,0,1,satisfied
43419,96454,1,0,8.0,0,1,7,5,5,5,5,2,5,4,5,5,4,5,5,5,4,0,0,satisfied
43422,64067,0,0,7.0,0,1,2,4,4,4,4,5,5,4,4,4,4,4,4,4,3,0,0,satisfied
43423,112841,1,0,6.0,0,1,5,5,5,5,5,3,5,4,5,5,5,5,3,5,4,2,0,satisfied
43424,64020,0,0,6.0,0,1,6,3,3,3,3,5,5,4,5,5,5,5,4,5,3,0,0,satisfied
43425,85088,0,0,8.0,0,1,1,4,4,4,4,4,5,4,5,5,5,5,3,5,4,0,0,satisfied
43426,39164,0,0,6.0,0,1,0,2,2,4,2,5,4,3,4,4,4,5,3,4,1,1,1,satisfied
43428,51944,0,0,5.0,0,1,8,2,2,2,2,5,3,2,4,4,4,4,1,4,5,0,0,satisfied
43429,112628,1,0,8.0,0,1,1,4,4,4,4,5,4,5,4,4,4,4,3,4,4,2,0,satisfied
43432,80899,1,0,5.0,0,1,8,0,0,0,2,2,5,5,5,5,5,2,4,5,3,0,0,satisfied
43435,105574,1,0,7.0,0,1,1,5,5,5,5,2,4,4,4,4,4,4,4,4,5,0,0,satisfied
43436,94137,0,0,7.0,0,1,0,0,4,0,4,5,5,4,1,1,1,1,5,1,3,4,3,satisfied
43441,42005,1,0,8.0,0,0,0,4,1,1,1,4,5,3,4,4,4,4,5,4,3,0,0,satisfied
43442,127238,0,0,8.0,0,1,5,4,4,4,4,3,4,5,5,5,5,5,3,5,4,3,3,satisfied
43443,124608,0,0,2.0,0,1,6,1,1,1,1,5,5,5,5,5,4,5,3,4,5,0,1,satisfied
43444,86973,0,0,7.0,0,1,2,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0,satisfied
43445,54851,1,0,8.0,0,1,7,5,5,5,5,5,4,5,4,4,4,4,3,4,5,4,3,satisfied
43446,17091,0,0,4.0,0,1,6,5,5,5,5,2,1,3,4,4,4,4,5,4,2,0,0,satisfied
43447,95451,0,0,6.0,0,1,0,3,3,4,3,5,5,5,5,5,5,5,3,5,5,0,0,satisfied
43448,124290,1,0,7.0,0,1,7,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0,satisfied
43449,27908,1,1,2.0,0,0,4,5,5,5,1,5,5,5,5,5,4,4,1,1,5,0,0,satisfied
43452,44162,0,0,8.0,0,0,0,5,3,3,3,5,5,5,5,5,4,2,2,5,5,1,0,satisfied
43453,78483,0,1,2.0,0,1,1,4,0,4,2,3,4,3,3,3,5,4,5,4,3,0,0,satisfied
43454,37428,1,0,4.0,0,1,2,5,5,5,5,5,3,1,5,5,5,5,5,5,5,0,0,satisfied
43455,32378,0,0,8.0,0,1,0,5,5,5,5,5,2,3,4,4,4,5,5,4,4,0,0,satisfied
43456,33222,1,0,,0,2,0,5,5,5,5,2,5,2,5,5,5,5,2,5,2,0,0,satisfied
43458,80218,1,0,2.0,0,1,7,4,4,4,4,4,4,4,4,5,5,5,3,4,4,3,0,satisfied
43460,80913,0,0,6.0,0,1,0,5,5,5,5,3,4,5,5,5,5,5,4,5,4,0,0,satisfied
43462,86809,1,0,7.0,0,1,8,5,5,3,5,3,4,5,3,3,3,3,3,3,3,0,0,satisfied
43463,124316,1,0,2.0,1,0,0,4,4,4,5,5,4,5,5,4,2,5,5,5,5,1,1,satisfied
43465,88100,1,0,8.0,0,1,8,1,1,1,1,4,4,5,3,3,3,3,4,3,4,0,1,satisfied
43466,94599,0,0,8.0,0,1,9,0,0,0,4,5,5,5,5,5,5,5,4,5,3,3,3,satisfied
43468,89051,1,0,8.0,0,1,6,2,2,2,2,3,5,5,4,4,4,4,5,4,3,2,3,satisfied
43471,68244,1,0,6.0,0,0,1,5,5,5,5,5,4,2,5,5,5,5,1,5,2,0,0,satisfied
43472,72332,1,0,2.0,0,1,2,2,2,2,2,4,4,4,4,5,4,4,4,5,4,0,0,satisfied
43474,77480,0,1,2.0,0,0,3,4,3,3,1,2,3,2,2,3,5,4,4,5,2,2,1,satisfied
43475,85687,1,0,8.0,0,1,5,2,2,2,2,3,5,5,4,4,4,4,3,4,4,0,0,satisfied
43478,9850,1,0,8.0,0,1,6,3,3,4,3,4,4,4,5,5,4,5,4,5,3,4,5,satisfied
43479,106547,1,0,7.0,0,1,6,3,3,4,3,5,5,4,4,4,4,4,5,4,4,0,0,satisfied
43480,129287,1,0,8.0,0,1,1,5,5,5,5,5,5,4,4,4,5,4,4,4,5,0,0,satisfied
43485,8698,0,0,5.0,0,0,0,2,4,1,1,2,2,2,2,5,5,1,1,4,2,0,0,satisfied
43486,79059,1,0,4.0,0,1,0,5,5,5,5,4,5,5,4,4,4,4,5,4,3,0,0,satisfied
43487,83638,1,0,5.0,0,1,8,1,1,1,1,3,5,5,2,2,3,2,4,2,3,0,3,satisfied
43490,113381,0,0,6.0,0,1,5,3,3,4,3,3,5,5,3,3,3,3,5,3,5,0,0,satisfied
43491,59505,1,1,8.0,0,1,2,4,4,4,2,3,4,3,3,5,3,5,3,4,3,3,1,satisfied
43492,45101,0,0,7.0,0,0,0,5,2,4,2,5,5,5,5,2,3,4,2,2,5,0,0,satisfied
43494,97313,0,0,5.0,0,1,8,3,3,3,3,4,5,5,4,4,4,4,3,4,4,0,0,satisfied
43495,61197,0,0,8.0,0,1,2,4,4,4,4,3,4,4,2,2,2,2,4,2,5,0,0,satisfied
43500,3455,0,0,8.0,0,1,0,0,0,0,2,2,5,5,3,3,3,3,4,3,3,4,4,satisfied
43502,19431,0,0,7.0,1,0,1,4,2,4,4,3,4,3,3,4,2,3,2,4,3,4,4,satisfied
43505,127483,0,1,2.0,0,0,3,4,4,4,2,5,4,5,5,3,1,4,1,3,5,1,1,satisfied
43506,129537,1,0,7.0,0,1,7,2,3,2,2,5,4,4,5,5,5,5,5,5,3,0,0,satisfied
43507,114147,1,0,7.0,0,1,8,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0,satisfied
43508,71536,1,0,7.0,0,1,7,1,1,1,1,2,5,5,4,4,5,4,4,4,5,0,0,satisfied
43509,56566,1,0,8.0,0,1,6,5,5,5,5,5,4,5,4,4,4,4,4,4,4,0,1,satisfied
43512,67078,0,0,8.0,0,1,8,4,4,3,4,4,5,5,5,5,5,5,5,5,3,0,0,satisfied
43515,97090,0,1,2.0,0,1,2,4,5,4,3,4,4,4,4,3,5,5,4,4,4,3,1,satisfied
43516,104512,0,1,1.0,0,0,2,5,5,5,1,4,5,4,4,4,4,4,3,4,4,0,3,satisfied
43517,57983,0,0,7.0,0,1,8,2,2,2,2,5,3,2,4,4,4,4,3,4,2,2,1,satisfied
43518,8671,0,0,2.0,0,1,0,2,2,2,2,4,4,4,4,4,2,5,4,4,4,0,0,satisfied
43520,49824,1,0,7.0,0,0,1,4,5,5,5,1,4,2,4,4,4,4,4,4,1,4,4,satisfied
43521,128387,0,0,7.0,0,1,7,4,4,4,4,5,4,4,4,4,4,4,5,4,4,1,1,satisfied
43523,77305,0,0,6.0,0,1,8,3,3,3,3,3,4,4,5,5,5,5,5,5,3,0,0,satisfied
43525,37799,0,0,8.0,1,2,2,0,5,0,3,4,0,4,4,4,5,4,3,4,4,0,0,satisfied
43531,90979,0,0,8.0,0,0,0,4,4,4,4,4,4,4,4,2,3,5,5,3,4,0,0,satisfied
43532,39385,0,1,2.0,0,0,1,5,5,5,4,5,5,5,5,4,3,1,3,5,5,0,0,satisfied
43533,93032,0,0,4.0,0,1,7,5,5,3,5,5,5,5,5,4,2,4,5,4,5,3,1,satisfied
43538,74465,0,0,6.0,0,1,5,5,5,4,5,2,4,5,2,2,2,2,4,2,3,0,0,satisfied
43539,48118,0,0,5.0,0,0,1,5,5,5,5,5,5,5,5,1,2,2,5,4,5,4,4,satisfied
43542,95792,0,1,2.0,0,1,1,4,4,4,1,5,4,5,5,4,2,5,3,4,5,0,0,satisfied
43543,92705,0,0,3.0,0,1,7,2,2,2,2,5,5,5,5,4,3,4,3,5,5,0,0,satisfied
43545,46959,0,0,8.0,1,0,2,4,4,4,2,2,4,2,2,4,4,4,3,4,2,0,0,satisfied
43546,87011,0,0,2.0,1,0,2,0,5,0,3,2,0,2,2,3,3,4,4,5,2,0,0,satisfied
43547,29835,1,0,,0,1,0,2,2,2,2,3,2,5,3,3,4,3,1,3,4,1,0,satisfied
43548,127338,0,0,7.0,0,1,1,5,5,5,5,4,4,5,4,4,4,4,5,4,4,4,4,satisfied
43549,36198,1,0,8.0,0,0,0,5,1,2,2,4,4,1,5,5,5,5,2,5,2,0,2,satisfied
43551,120647,1,0,8.0,0,1,8,2,2,2,2,3,5,5,5,5,5,5,4,5,5,0,0,satisfied
43552,85337,1,0,8.0,0,1,2,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0,satisfied
43553,62184,1,0,1.0,0,1,7,2,2,2,2,5,4,5,5,3,4,4,5,4,5,1,0,satisfied
43555,97865,1,0,8.0,0,1,8,4,4,4,4,5,4,4,5,5,4,5,5,5,3,0,0,satisfied
43557,54629,1,0,6.0,0,0,2,4,2,3,2,2,5,1,4,4,4,4,2,4,4,0,0,satisfied
43560,114643,1,0,7.0,0,1,7,4,4,4,4,4,4,4,5,5,5,5,3,5,5,0,0,satisfied
43561,1574,1,0,3.0,0,1,8,2,2,2,2,4,4,4,4,5,4,4,5,5,4,3,3,satisfied
43562,126793,1,0,7.0,0,1,7,2,2,2,2,3,4,4,4,4,4,4,3,4,4,0,0,satisfied
43563,14567,0,0,4.0,0,1,2,2,2,2,2,3,2,4,4,4,4,4,5,4,2,3,0,satisfied
43569,63096,1,1,7.0,0,1,2,4,4,4,3,3,4,3,3,3,4,4,4,5,3,0,0,satisfied
43571,117378,0,0,8.0,0,1,8,5,5,4,5,4,4,4,1,1,2,1,3,1,3,0,0,satisfied
43572,39244,1,0,8.0,0,1,7,2,2,3,2,5,2,5,5,5,5,3,2,5,1,0,1,satisfied
43573,112576,0,0,8.0,0,1,7,2,3,2,2,3,5,5,2,2,2,2,3,2,4,0,0,satisfied
43576,31306,1,0,3.0,0,0,1,4,3,3,3,4,4,4,4,1,5,4,2,3,4,0,0,satisfied
43577,2312,0,0,,0,1,1,2,2,2,2,5,1,3,4,4,4,4,5,4,3,0,0,satisfied
43578,77018,1,0,8.0,0,1,8,5,5,5,5,3,4,5,2,2,2,2,5,2,4,4,4,satisfied
43579,32303,0,0,6.0,0,1,7,4,4,1,4,4,2,3,4,4,5,3,3,4,1,0,0,satisfied
43581,75353,1,0,8.0,0,1,8,1,1,1,1,5,5,5,3,2,3,5,5,5,5,0,4,satisfied
43582,128716,1,0,7.0,0,1,4,1,5,1,1,2,5,5,4,4,4,4,4,4,4,0,0,satisfied
43589,91535,1,0,5.0,0,1,8,2,2,3,2,3,5,5,4,4,4,4,3,4,5,0,0,satisfied
43591,52587,1,0,8.0,0,0,0,5,3,3,3,4,1,3,5,5,5,5,1,5,3,0,1,satisfied
43592,96611,0,0,7.0,0,1,7,5,5,5,5,2,5,4,5,5,5,5,4,5,4,0,0,satisfied
43593,83187,0,0,8.0,0,1,3,4,4,1,4,5,4,4,5,5,5,5,4,5,3,0,3,satisfied
43594,24758,0,0,8.0,0,1,8,3,3,3,3,5,1,2,5,5,5,5,4,5,5,0,0,satisfied
43596,89988,0,0,7.0,0,1,8,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,0,satisfied
43597,76563,0,0,8.0,0,1,8,4,4,4,4,3,4,4,4,4,4,4,3,4,3,0,2,satisfied
43598,332,0,0,6.0,0,0,1,4,1,5,1,4,4,4,4,2,3,3,5,2,4,0,0,satisfied
43600,64754,1,1,3.0,0,1,0,5,4,4,3,1,4,1,1,4,5,4,3,4,1,1,0,satisfied
43601,101332,1,1,2.0,0,1,6,0,0,0,5,3,0,3,3,3,4,4,4,5,3,0,0,satisfied
43603,125458,1,0,8.0,0,1,8,4,4,4,4,4,5,5,5,5,5,5,4,5,5,0,0,satisfied
43607,111637,1,0,8.0,0,1,5,4,4,2,4,3,5,5,5,5,5,5,5,5,5,1,0,satisfied
43608,126786,1,0,6.0,0,1,7,2,2,3,2,5,4,4,4,4,4,4,4,4,4,0,3,satisfied
43609,117094,0,0,7.0,0,0,0,5,4,4,4,5,5,5,5,1,3,5,4,4,5,1,0,satisfied
43611,106224,0,0,8.0,0,1,7,5,5,5,5,3,4,4,4,4,4,4,3,4,4,1,0,satisfied
43612,50818,0,0,8.0,1,0,0,4,3,4,2,5,4,4,5,5,2,3,4,5,5,0,0,satisfied
43613,76152,0,0,6.0,0,1,9,3,3,3,3,3,4,5,4,4,4,4,3,4,4,0,0,satisfied
43614,49037,1,0,6.0,0,1,5,2,2,2,2,4,3,3,5,5,5,5,3,5,3,0,0,satisfied
43615,90376,1,0,6.0,0,1,8,2,2,2,2,2,5,4,3,3,4,3,4,3,5,0,2,satisfied
43617,14379,0,0,8.0,0,0,2,4,4,4,4,5,4,5,5,1,3,3,4,2,5,0,0,satisfied
43620,63024,1,0,8.0,0,1,6,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0,0,satisfied
43622,90605,0,1,2.0,0,1,1,4,0,4,2,1,4,1,1,3,3,5,5,4,1,0,0,satisfied
43623,79803,0,1,2.0,0,1,2,5,0,5,1,1,5,1,1,3,2,5,4,5,1,1,4,satisfied
43624,55488,0,0,3.0,0,1,6,1,1,4,1,5,5,5,5,4,3,5,5,5,5,1,0,satisfied
43625,63149,0,0,8.0,0,1,0,1,1,1,1,2,4,4,4,4,4,4,5,4,3,0,0,satisfied
43626,46213,1,0,5.0,0,0,1,5,4,4,4,5,5,5,5,1,4,1,5,5,5,0,0,satisfied
43628,7525,0,0,6.0,0,1,7,2,2,2,2,3,5,4,5,5,5,5,5,5,4,0,0,satisfied
43629,6680,0,1,2.0,0,0,0,0,5,1,1,4,1,1,4,4,5,5,3,4,4,0,0,satisfied
43631,29850,0,0,4.0,0,1,8,3,3,3,3,5,5,5,5,4,3,3,4,2,5,0,0,satisfied
43633,506,0,0,7.0,0,1,8,0,0,0,2,5,5,5,3,3,3,3,3,3,4,0,0,satisfied
43635,18790,0,0,5.0,0,0,1,5,4,3,3,5,5,5,5,4,2,3,5,2,5,0,0,satisfied
43636,54048,0,0,2.0,0,1,5,3,3,3,3,4,4,4,4,5,4,2,5,3,4,0,0,satisfied
43641,33204,1,0,3.0,0,2,0,4,2,5,2,4,4,4,4,3,3,1,2,1,4,0,0,satisfied
43643,42165,1,0,2.0,0,1,2,5,5,5,5,4,5,4,4,2,2,5,4,2,4,0,0,satisfied
43645,63992,1,0,8.0,0,1,1,4,4,4,4,3,5,5,4,4,4,4,5,4,4,1,2,satisfied
43647,34472,0,0,5.0,0,1,6,4,4,4,4,2,3,1,4,4,4,4,1,4,5,4,4,satisfied
43649,71797,1,0,7.0,0,1,6,5,5,5,5,5,4,4,4,4,4,4,3,4,5,0,0,satisfied
43651,119001,1,0,8.0,0,1,8,3,5,3,3,2,5,4,4,4,4,4,4,4,3,0,0,satisfied
43656,89934,1,0,8.0,1,0,4,4,5,4,4,4,5,4,1,1,4,1,5,1,4,0,0,satisfied
43658,62383,0,0,8.0,0,1,8,3,3,3,3,3,3,4,4,4,4,4,5,4,5,0,0,satisfied
43659,111360,1,0,7.0,0,1,3,4,4,2,4,3,5,5,4,4,4,4,3,4,4,3,2,satisfied
43660,122748,0,0,5.0,0,1,0,1,1,2,1,4,1,3,5,5,5,5,3,5,3,0,0,satisfied
43661,20968,1,0,6.0,0,1,8,0,0,0,2,2,1,3,5,5,3,3,3,5,4,1,0,satisfied
43663,98058,1,1,6.0,0,1,4,5,0,0,4,4,5,3,4,5,3,5,3,4,4,4,4,satisfied
43664,90516,0,0,1.0,0,1,1,4,4,4,4,4,4,4,4,5,3,5,3,4,4,0,0,satisfied
43668,73489,0,0,7.0,1,0,3,0,5,0,1,2,0,2,2,3,3,1,3,3,2,0,0,satisfied
43671,122024,1,0,8.0,0,1,8,3,3,5,3,3,4,4,5,5,5,4,4,5,4,1,0,satisfied
43673,60,0,0,8.0,0,1,8,1,1,1,1,5,5,5,4,4,4,5,3,4,5,3,4,satisfied
43674,119065,1,0,8.0,0,1,6,4,4,4,4,3,5,5,5,5,5,5,5,5,5,0,0,satisfied
43676,7517,0,0,7.0,0,1,2,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0,satisfied
43677,72395,1,0,2.0,0,1,8,1,1,1,1,5,5,5,5,5,4,4,4,5,5,0,0,satisfied
43679,23472,1,0,1.0,1,0,1,5,4,5,3,2,5,2,2,3,2,4,2,5,2,2,3,satisfied
43680,122070,1,0,3.0,0,0,0,5,1,1,1,5,5,5,5,2,5,1,3,2,5,0,0,satisfied
43681,92825,1,0,8.0,0,1,5,4,4,4,4,2,5,4,5,5,5,5,3,5,4,0,0,satisfied
43684,96377,1,0,4.0,0,1,8,4,4,4,4,5,5,5,3,3,3,3,4,3,3,4,4,satisfied
43685,89680,0,0,5.0,0,0,1,4,4,4,4,4,5,4,4,3,5,1,3,4,4,0,2,satisfied
43686,52466,1,0,2.0,0,2,0,5,2,2,2,5,5,3,5,2,2,1,4,1,5,0,0,satisfied
43687,98011,1,1,2.0,0,1,3,4,4,4,4,1,4,1,1,3,5,5,3,4,1,2,3,satisfied
43689,83926,0,0,8.0,0,1,6,1,1,1,1,5,4,4,4,4,4,4,5,4,3,2,0,satisfied
43690,25295,0,0,7.0,0,2,0,5,5,5,5,5,5,5,5,2,4,2,2,5,5,0,0,satisfied
43694,1007,0,0,4.0,0,1,9,3,5,3,3,1,2,2,5,5,5,5,4,5,4,0,0,satisfied
43697,102197,0,1,2.0,0,1,0,5,3,5,3,2,5,2,2,3,5,5,5,5,2,0,0,satisfied
43699,110109,1,0,7.0,0,1,7,5,5,3,5,3,5,4,4,4,4,4,4,4,4,2,3,satisfied
43702,66399,0,0,8.0,0,1,5,2,2,4,2,4,4,5,5,5,5,5,3,5,5,4,4,satisfied
43703,17396,0,0,7.0,0,1,8,2,2,4,2,5,4,3,4,4,4,4,3,4,2,0,0,satisfied
43705,26504,1,0,7.0,0,1,8,2,2,2,2,5,5,1,4,4,4,4,5,4,1,0,0,satisfied
43706,124402,1,0,8.0,0,1,6,4,4,4,4,5,4,5,5,5,5,5,4,5,5,0,0,satisfied
43707,59546,0,0,5.0,0,1,8,4,4,4,4,2,5,4,5,5,5,5,4,5,3,0,0,satisfied
43710,45754,0,0,6.0,0,0,0,4,5,5,5,4,4,4,4,1,1,3,1,5,4,2,0,satisfied
43711,90082,1,0,3.0,0,1,8,4,4,4,4,3,4,3,3,4,5,4,5,5,3,0,0,satisfied
43713,64283,0,0,8.0,0,1,7,2,2,5,2,4,5,4,5,5,5,5,3,5,3,0,0,satisfied
43717,34963,1,0,7.0,0,2,0,5,1,1,1,2,4,2,5,5,5,5,5,5,5,0,1,satisfied
43718,64143,0,0,8.0,0,1,8,1,1,1,1,2,4,4,4,4,4,4,3,4,5,0,0,satisfied
43719,83445,1,0,8.0,0,1,7,2,4,2,2,4,4,4,4,4,4,4,3,4,3,0,0,satisfied
43722,67066,1,0,8.0,0,1,6,3,3,5,3,4,5,4,5,5,5,5,4,5,3,0,0,satisfied
43730,101703,0,0,8.0,0,1,6,3,3,3,3,5,3,4,3,3,3,3,5,3,5,0,0,satisfied
43732,26131,1,0,8.0,0,1,1,4,4,4,4,5,5,2,4,4,4,4,2,4,4,0,0,satisfied
43733,53106,1,0,7.0,0,1,0,2,2,2,2,5,4,4,5,5,5,3,2,5,4,0,0,satisfied
43734,55676,1,0,8.0,0,1,8,4,4,4,4,3,4,4,4,4,4,4,4,4,5,2,0,satisfied
43735,116935,1,0,8.0,0,1,8,5,5,5,5,2,5,5,5,5,5,5,5,5,3,2,1,satisfied
43736,3777,0,0,8.0,0,1,6,1,1,1,1,2,4,4,5,5,5,5,5,5,4,0,0,satisfied
43738,58467,1,0,6.0,0,1,8,3,3,3,3,5,5,5,4,4,4,4,4,4,3,1,4,satisfied
43742,125482,1,0,2.0,1,0,8,4,4,4,3,1,4,1,1,3,5,4,5,5,1,3,0,satisfied
43747,24073,1,0,5.0,0,1,7,4,4,2,4,4,5,4,3,3,3,3,1,3,4,0,0,satisfied
43750,118027,0,0,8.0,0,1,8,2,3,2,2,5,4,4,5,5,5,5,5,5,5,0,0,satisfied
43751,66315,0,0,7.0,0,0,2,2,3,3,3,3,2,3,3,2,3,1,2,1,3,0,0,satisfied
43755,129683,0,0,6.0,0,1,0,3,3,3,3,5,5,4,4,4,4,4,3,4,3,0,0,satisfied
43756,66676,0,0,7.0,0,1,5,3,3,4,3,4,5,4,4,4,4,4,5,4,5,3,3,satisfied
